date,site_id,site_name,capacity_kwp,irradiance_kwh_m2,generation_kwh,availability_pct
2025-08-07,SITE_D,Changi Logistics Hub,2750.0,3.741,6824.4,100.0
2025-08-07,SITE_E,Pasir Panjang Terminal,4100.0,3.865,12015.4,100.0
2025-08-08,SITE_A,Tuas Rooftop,1850.0,6.375,9547.3,100.0
2025-08-08,SITE_B,Jurong Warehouse,3200.0,5.15,12416.3,100.0
2025-08-08,SITE_C,Senoko Industrial,5400.0,6.287,27970.3,100.0
2025-08-08,SITE_D,Changi Logistics Hub,2750.0,6.085,11567.9,100.0
2025-08-08,SITE_E,Pasir Panjang Terminal,4100.0,6.183,19441.4,100.0
2025-08-09,SITE_A,Tuas Rooftop,1850.0,6.087,9230.3,100.0
2025-08-09,SITE_B,Jurong Warehouse,3200.0,6.437,16704.8,100.0
2025-08-09,SITE_C,Senoko Industrial,5400.0,5.802,25538.1,100.0
2025-08-09,SITE_D,Changi Logistics Hub,2750.0,5.093,9471.2,100.0
2025-08-09,SITE_E,Pasir Panjang Terminal,4100.0,5.383,17141.5,100.0
2025-08-10,SITE_A,Tuas Rooftop,1850.0,5.162,8252.4,100.0
2025-08-10,SITE_B,Jurong Warehouse,3200.0,5.619,14253.8,100.0
2025-08-10,SITE_C,Senoko Industrial,5400.0,3.432,14791.9,100.0
2025-08-10,SITE_D,Changi Logistics Hub,2750.0,4.632,8540.8,100.0
2025-08-10,SITE_E,Pasir Panjang Terminal,4100.0,5.057,16047.7,100.0
2025-08-11,SITE_A,Tuas Rooftop,1850.0,5.719,8805.0,100.0
2025-08-11,SITE_B,Jurong Warehouse,3200.0,5.684,14812.3,100.0
2025-08-11,SITE_C,Senoko Industrial,5400.0,6.418,28235.0,100.0
2025-08-11,SITE_D,Changi Logistics Hub,2750.0,6.107,11220.2,100.0
2025-08-11,SITE_E,Pasir Panjang Terminal,4100.0,6.368,20301.3,100.0
2025-08-12,SITE_A,Tuas Rooftop,1850.0,5.675,8651.5,100.0
2025-08-12,SITE_B,Jurong Warehouse,3200.0,4.904,12158.6,100.0
2025-08-12,SITE_C,Senoko Industrial,5400.0,6.08,26712.9,100.0
2025-08-12,SITE_D,Changi Logistics Hub,2750.0,5.883,10811.6,100.0
2025-08-12,SITE_E,Pasir Panjang Terminal,4100.0,6.399,20078.3,100.0
2025-08-13,SITE_A,Tuas Rooftop,1850.0,6.188,9513.6,100.0
2025-08-13,SITE_B,Jurong Warehouse,3200.0,5.841,14126.3,100.0
2025-08-13,SITE_C,Senoko Industrial,5400.0,5.351,23742.2,100.0
2025-08-13,SITE_D,Changi Logistics Hub,2750.0,4.288,7842.0,100.0
2025-08-13,SITE_E,Pasir Panjang Terminal,4100.0,6.11,19028.3,100.0
2025-08-14,SITE_A,Tuas Rooftop,1850.0,6.185,9521.7,100.0
2025-08-14,SITE_B,Jurong Warehouse,3200.0,6.378,15839.3,100.0
2025-08-14,SITE_C,Senoko Industrial,5400.0,6.308,27087.5,100.0
2025-08-14,SITE_D,Changi Logistics Hub,2750.0,6.022,11054.9,100.0
2025-08-14,SITE_E,Pasir Panjang Terminal,4100.0,4.92,15254.7,100.0
2025-08-15,SITE_A,Tuas Rooftop,1850.0,5.118,7755.6,100.0
2025-08-15,SITE_B,Jurong Warehouse,3200.0,5.808,14639.9,100.0
2025-08-15,SITE_C,Senoko Industrial,5400.0,6.035,26664.1,100.0
2025-08-15,SITE_D,Changi Logistics Hub,2750.0,4.302,7943.5,100.0
2025-08-15,SITE_E,Pasir Panjang Terminal,4100.0,5.02,15402.0,100.0
2025-08-16,SITE_A,Tuas Rooftop,1850.0,6.045,9400.7,100.0
2025-08-16,SITE_B,Jurong Warehouse,3200.0,4.646,11918.5,100.0
2025-08-16,SITE_C,Senoko Industrial,5400.0,5.18,22274.5,100.0
2025-08-16,SITE_D,Changi Logistics Hub,2750.0,5.964,11057.2,100.0
2025-08-16,SITE_E,Pasir Panjang Terminal,4100.0,5.587,17043.9,100.0
2025-08-17,SITE_A,Tuas Rooftop,1850.0,6.055,9410.8,100.0
2025-08-17,SITE_B,Jurong Warehouse,3200.0,5.06,13273.2,100.0
2025-08-17,SITE_C,Senoko Industrial,5400.0,5.576,24772.6,100.0
2025-08-17,SITE_D,Changi Logistics Hub,2750.0,6.485,11929.4,100.0
2025-08-17,SITE_E,Pasir Panjang Terminal,4100.0,4.968,15923.9,100.0
2025-08-18,SITE_A,Tuas Rooftop,1850.0,5.995,9102.1,100.0
2025-08-18,SITE_B,Jurong Warehouse,3200.0,5.993,15115.5,100.0
2025-08-18,SITE_C,Senoko Industrial,5400.0,5.869,25557.0,100.0
2025-08-18,SITE_D,Changi Logistics Hub,2750.0,6.19,11362.4,100.0
2025-08-18,SITE_E,Pasir Panjang Terminal,4100.0,5.617,18010.3,100.0
2025-08-19,SITE_A,Tuas Rooftop,1850.0,5.268,8057.8,100.0
2025-08-19,SITE_B,Jurong Warehouse,3200.0,5.875,15023.2,100.0
2025-08-19,SITE_C,Senoko Industrial,5400.0,4.974,21621.2,100.0
2025-08-19,SITE_D,Changi Logistics Hub,2750.0,6.303,11148.3,100.0
2025-08-19,SITE_E,Pasir Panjang Terminal,4100.0,6.342,19958.7,100.0
2025-08-20,SITE_A,Tuas Rooftop,1850.0,5.816,8666.8,100.0
2025-08-20,SITE_B,Jurong Warehouse,3200.0,5.632,14308.7,100.0
2025-08-20,SITE_C,Senoko Industrial,5400.0,5.08,22514.9,100.0
2025-08-20,SITE_D,Changi Logistics Hub,2750.0,5.57,9848.9,100.0
2025-08-20,SITE_E,Pasir Panjang Terminal,4100.0,4.973,15262.2,100.0
2025-08-21,SITE_A,Tuas Rooftop,1850.0,5.73,8603.8,100.0
2025-08-21,SITE_B,Jurong Warehouse,3200.0,5.497,14116.1,100.0
2025-08-21,SITE_C,Senoko Industrial,5400.0,6.225,27995.9,100.0
2025-08-21,SITE_D,Changi Logistics Hub,2750.0,6.407,11784.4,100.0
2025-08-21,SITE_E,Pasir Panjang Terminal,4100.0,5.491,16808.0,100.0
2025-08-22,SITE_A,Tuas Rooftop,1850.0,5.725,8783.3,100.0
2025-08-22,SITE_B,Jurong Warehouse,3200.0,5.435,13761.6,100.0
2025-08-22,SITE_C,Senoko Industrial,5400.0,5.455,23766.3,100.0
2025-08-22,SITE_D,Changi Logistics Hub,2750.0,5.638,10500.0,100.0
2025-08-22,SITE_E,Pasir Panjang Terminal,4100.0,5.95,18893.2,100.0
2025-08-23,SITE_A,Tuas Rooftop,1850.0,5.548,8357.0,100.0
2025-08-23,SITE_B,Jurong Warehouse,3200.0,5.591,13827.9,100.0
2025-08-23,SITE_C,Senoko Industrial,5400.0,4.709,20580.0,100.0
2025-08-23,SITE_D,Changi Logistics Hub,2750.0,4.649,8157.4,100.0
2025-08-23,SITE_E,Pasir Panjang Terminal,4100.0,5.919,18568.7,100.0
2025-08-24,SITE_A,Tuas Rooftop,1850.0,5.394,8355.3,100.0
2025-08-24,SITE_B,Jurong Warehouse,3200.0,4.736,12029.5,100.0
2025-08-24,SITE_C,Senoko Industrial,5400.0,5.16,22333.6,100.0
2025-08-24,SITE_D,Changi Logistics Hub,2750.0,5.27,9631.6,100.0
2025-08-24,SITE_E,Pasir Panjang Terminal,4100.0,5.317,16405.0,100.0
2025-08-25,SITE_A,Tuas Rooftop,1850.0,4.269,6383.9,100.0
2025-08-25,SITE_B,Jurong Warehouse,3200.0,4.967,12894.7,100.0
2025-08-25,SITE_C,Senoko Industrial,5400.0,5.663,24830.4,100.0
2025-08-25,SITE_D,Changi Logistics Hub,2750.0,4.655,8329.9,100.0
2025-08-25,SITE_E,Pasir Panjang Terminal,4100.0,4.827,15111.5,100.0
2025-08-26,SITE_A,Tuas Rooftop,1850.0,4.256,6612.9,100.0
2025-08-26,SITE_B,Jurong Warehouse,3200.0,4.684,12037.4,100.0
2025-08-26,SITE_C,Senoko Industrial,5400.0,6.227,27150.3,100.0
2025-08-26,SITE_D,Changi Logistics Hub,2750.0,6.0,10464.2,100.0
2025-08-26,SITE_E,Pasir Panjang Terminal,4100.0,5.86,18406.8,100.0
2025-08-27,SITE_A,Tuas Rooftop,1850.0,5.275,7903.3,100.0
2025-08-27,SITE_B,Jurong Warehouse,3200.0,4.245,10584.6,100.0
2025-08-27,SITE_C,Senoko Industrial,5400.0,5.616,24055.6,100.0
2025-08-27,SITE_D,Changi Logistics Hub,2750.0,6.071,10878.4,100.0
2025-08-27,SITE_E,Pasir Panjang Terminal,4100.0,4.902,15801.6,100.0
2025-08-28,SITE_A,Tuas Rooftop,1850.0,5.916,8829.5,100.0
2025-08-28,SITE_B,Jurong Warehouse,3200.0,6.036,15267.7,100.0
2025-08-28,SITE_C,Senoko Industrial,5400.0,5.912,26824.4,100.0
2025-08-28,SITE_D,Changi Logistics Hub,2750.0,5.267,9534.7,100.0
2025-08-28,SITE_E,Pasir Panjang Terminal,4100.0,5.718,17758.4,100.0
2025-08-29,SITE_A,Tuas Rooftop,1850.0,5.605,8597.7,100.0
2025-08-29,SITE_B,Jurong Warehouse,3200.0,6.359,16175.7,100.0
2025-08-29,SITE_C,Senoko Industrial,5400.0,5.75,25527.3,100.0
2025-08-29,SITE_D,Changi Logistics Hub,2750.0,5.703,10165.5,100.0
2025-08-29,SITE_E,Pasir Panjang Terminal,4100.0,3.274,10410.4,100.0
2025-08-30,SITE_A,Tuas Rooftop,1850.0,5.881,8742.9,100.0
2025-08-30,SITE_B,Jurong Warehouse,3200.0,4.503,11637.2,100.0
2025-08-30,SITE_C,Senoko Industrial,5400.0,5.474,23766.7,100.0
2025-08-30,SITE_D,Changi Logistics Hub,2750.0,5.122,9061.5,100.0
2025-08-30,SITE_E,Pasir Panjang Terminal,4100.0,5.879,18817.2,100.0
2025-08-31,SITE_A,Tuas Rooftop,1850.0,4.735,7309.2,100.0
2025-08-31,SITE_B,Jurong Warehouse,3200.0,6.049,15143.7,100.0
2025-08-31,SITE_C,Senoko Industrial,5400.0,5.092,22260.1,100.0
2025-08-31,SITE_D,Changi Logistics Hub,2750.0,4.801,8595.8,100.0
2025-08-31,SITE_E,Pasir Panjang Terminal,4100.0,5.773,18087.6,100.0
2025-09-01,SITE_A,Tuas Rooftop,1850.0,5.997,9191.1,100.0
2025-09-01,SITE_B,Jurong Warehouse,3200.0,5.51,13689.6,100.0
2025-09-01,SITE_C,Senoko Industrial,5400.0,4.941,22391.6,100.0
2025-09-01,SITE_D,Changi Logistics Hub,2750.0,5.542,9887.1,100.0
2025-09-01,SITE_E,Pasir Panjang Terminal,4100.0,3.696,11435.4,100.0
2025-09-02,SITE_A,Tuas Rooftop,1850.0,5.935,8980.5,100.0
2025-09-02,SITE_B,Jurong Warehouse,3200.0,5.791,14075.9,100.0
2025-09-02,SITE_C,Senoko Industrial,5400.0,5.288,23164.7,100.0
2025-09-02,SITE_D,Changi Logistics Hub,2750.0,5.538,10332.5,100.0
2025-09-02,SITE_E,Pasir Panjang Terminal,4100.0,4.602,14256.9,100.0
2025-09-03,SITE_A,Tuas Rooftop,1850.0,5.261,7924.4,100.0
2025-09-03,SITE_B,Jurong Warehouse,3200.0,5.129,12952.8,100.0
2025-09-03,SITE_C,Senoko Industrial,5400.0,3.957,17253.1,100.0
2025-09-03,SITE_D,Changi Logistics Hub,2750.0,4.616,8251.3,100.0
2025-09-03,SITE_E,Pasir Panjang Terminal,4100.0,5.212,16661.6,100.0
2025-09-04,SITE_A,Tuas Rooftop,1850.0,5.208,7891.9,100.0
2025-09-04,SITE_B,Jurong Warehouse,3200.0,6.098,15484.4,100.0
2025-09-04,SITE_C,Senoko Industrial,5400.0,6.162,26731.1,100.0
2025-09-04,SITE_D,Changi Logistics Hub,2750.0,4.941,8765.3,100.0
2025-09-04,SITE_E,Pasir Panjang Terminal,4100.0,5.779,18808.5,100.0
2025-09-05,SITE_A,Tuas Rooftop,1850.0,4.622,7270.0,100.0
2025-09-05,SITE_B,Jurong Warehouse,3200.0,3.609,9227.1,100.0
2025-09-05,SITE_C,Senoko Industrial,5400.0,5.661,24742.1,100.0
2025-09-05,SITE_D,Changi Logistics Hub,2750.0,5.333,9380.1,100.0
2025-09-05,SITE_E,Pasir Panjang Terminal,4100.0,3.942,12407.6,100.0
2025-09-06,SITE_A,Tuas Rooftop,1850.0,3.462,5083.6,100.0
2025-09-06,SITE_B,Jurong Warehouse,3200.0,4.951,12643.5,100.0
2025-09-06,SITE_C,Senoko Industrial,5400.0,3.938,17238.8,100.0
2025-09-06,SITE_D,Changi Logistics Hub,2750.0,4.541,8132.9,100.0
2025-09-06,SITE_E,Pasir Panjang Terminal,4100.0,3.341,10334.0,100.0
2025-09-07,SITE_A,Tuas Rooftop,1850.0,3.605,5466.6,100.0
2025-09-07,SITE_B,Jurong Warehouse,3200.0,4.453,11413.4,100.0
2025-09-07,SITE_C,Senoko Industrial,5400.0,5.465,23940.1,100.0
2025-09-07,SITE_D,Changi Logistics Hub,2750.0,4.22,7707.7,100.0
2025-09-07,SITE_E,Pasir Panjang Terminal,4100.0,4.058,12922.7,100.0
2025-09-08,SITE_A,Tuas Rooftop,1850.0,5.437,8251.0,100.0
2025-09-08,SITE_B,Jurong Warehouse,3200.0,5.267,13703.6,100.0
2025-09-08,SITE_C,Senoko Industrial,5400.0,5.121,22082.3,100.0
2025-09-08,SITE_D,Changi Logistics Hub,2750.0,5.395,9128.4,100.0
2025-09-08,SITE_E,Pasir Panjang Terminal,4100.0,5.254,16566.7,100.0
2025-09-09,SITE_A,Tuas Rooftop,1850.0,4.634,6915.0,100.0
2025-09-09,SITE_B,Jurong Warehouse,3200.0,4.598,11765.6,100.0
2025-09-09,SITE_C,Senoko Industrial,5400.0,3.462,14689.7,100.0
2025-09-09,SITE_D,Changi Logistics Hub,2750.0,3.933,6906.1,100.0
2025-09-09,SITE_E,Pasir Panjang Terminal,4100.0,3.087,9922.2,100.0
2025-09-10,SITE_A,Tuas Rooftop,1850.0,5.41,8343.4,100.0
2025-09-10,SITE_B,Jurong Warehouse,3200.0,5.352,13489.2,100.0
2025-09-10,SITE_C,Senoko Industrial,5400.0,5.852,25991.5,100.0
2025-09-10,SITE_D,Changi Logistics Hub,2750.0,4.036,7108.4,100.0
2025-09-10,SITE_E,Pasir Panjang Terminal,4100.0,3.477,10832.0,100.0
2025-09-11,SITE_A,Tuas Rooftop,1850.0,6.139,9594.5,100.0
2025-09-11,SITE_B,Jurong Warehouse,3200.0,5.206,12846.6,100.0
2025-09-11,SITE_C,Senoko Industrial,5400.0,5.815,25594.1,100.0
2025-09-11,SITE_D,Changi Logistics Hub,2750.0,5.266,9385.6,100.0
2025-09-11,SITE_E,Pasir Panjang Terminal,4100.0,4.285,13660.1,100.0
2025-09-12,SITE_A,Tuas Rooftop,1850.0,4.635,6903.4,100.0
2025-09-12,SITE_B,Jurong Warehouse,3200.0,4.812,12069.3,100.0
2025-09-12,SITE_C,Senoko Industrial,5400.0,6.163,27326.6,100.0
2025-09-12,SITE_D,Changi Logistics Hub,2750.0,5.201,9237.8,100.0
2025-09-12,SITE_E,Pasir Panjang Terminal,4100.0,4.926,15236.9,100.0
2025-09-13,SITE_A,Tuas Rooftop,1850.0,4.555,6976.3,100.0
2025-09-13,SITE_B,Jurong Warehouse,3200.0,4.337,10312.6,100.0
2025-09-13,SITE_C,Senoko Industrial,5400.0,5.507,24179.8,100.0
2025-09-13,SITE_D,Changi Logistics Hub,2750.0,4.961,8606.2,100.0
2025-09-13,SITE_E,Pasir Panjang Terminal,4100.0,4.838,15091.7,100.0
2025-09-14,SITE_A,Tuas Rooftop,1850.0,4.637,6928.4,100.0
2025-09-14,SITE_B,Jurong Warehouse,3200.0,5.826,14890.7,100.0
2025-09-14,SITE_C,Senoko Industrial,5400.0,4.404,19400.9,100.0
2025-09-14,SITE_D,Changi Logistics Hub,2750.0,4.806,8282.9,100.0
2025-09-14,SITE_E,Pasir Panjang Terminal,4100.0,5.075,16341.7,100.0
2025-09-15,SITE_A,Tuas Rooftop,1850.0,5.858,8560.6,100.0
2025-09-15,SITE_B,Jurong Warehouse,3200.0,4.414,11710.7,100.0
2025-09-15,SITE_C,Senoko Industrial,5400.0,5.807,25046.1,100.0
2025-09-15,SITE_D,Changi Logistics Hub,2750.0,4.484,7889.8,100.0
2025-09-15,SITE_E,Pasir Panjang Terminal,4100.0,4.504,14154.5,100.0
2025-09-16,SITE_A,Tuas Rooftop,1850.0,5.25,7896.8,100.0
2025-09-16,SITE_B,Jurong Warehouse,3200.0,5.904,15010.7,100.0
2025-09-16,SITE_C,Senoko Industrial,5400.0,5.03,21950.7,100.0
2025-09-16,SITE_D,Changi Logistics Hub,2750.0,4.489,7937.5,100.0
2025-09-16,SITE_E,Pasir Panjang Terminal,4100.0,5.455,16971.5,100.0
2025-09-17,SITE_A,Tuas Rooftop,1850.0,5.015,7478.6,100.0
2025-09-17,SITE_B,Jurong Warehouse,3200.0,3.381,8515.7,100.0
2025-09-17,SITE_C,Senoko Industrial,5400.0,5.654,24596.6,100.0
2025-09-17,SITE_D,Changi Logistics Hub,2750.0,5.526,9593.3,100.0
2025-09-17,SITE_E,Pasir Panjang Terminal,4100.0,5.675,17786.2,100.0
2025-09-18,SITE_A,Tuas Rooftop,1850.0,5.385,8236.8,100.0
2025-09-18,SITE_B,Jurong Warehouse,3200.0,3.682,9045.7,100.0
2025-09-18,SITE_C,Senoko Industrial,5400.0,5.762,25532.8,100.0
2025-09-18,SITE_D,Changi Logistics Hub,2750.0,4.86,8501.8,100.0
2025-09-18,SITE_E,Pasir Panjang Terminal,4100.0,3.933,12258.4,100.0
2025-09-19,SITE_A,Tuas Rooftop,1850.0,4.218,6271.6,100.0
2025-09-19,SITE_B,Jurong Warehouse,3200.0,5.243,13232.5,100.0
2025-09-19,SITE_C,Senoko Industrial,5400.0,4.752,21039.7,100.0
2025-09-19,SITE_D,Changi Logistics Hub,2750.0,5.444,9331.5,100.0
2025-09-19,SITE_E,Pasir Panjang Terminal,4100.0,5.455,17625.5,100.0
2025-09-20,SITE_A,Tuas Rooftop,1850.0,5.395,8131.2,100.0
2025-09-20,SITE_B,Jurong Warehouse,3200.0,4.588,11864.0,100.0
2025-09-20,SITE_C,Senoko Industrial,5400.0,4.461,19847.9,100.0
2025-09-20,SITE_D,Changi Logistics Hub,2750.0,6.058,10380.6,100.0
2025-09-20,SITE_E,Pasir Panjang Terminal,4100.0,5.178,16113.2,100.0
2025-09-21,SITE_A,Tuas Rooftop,1850.0,5.767,8649.1,100.0
2025-09-21,SITE_B,Jurong Warehouse,3200.0,4.901,12814.5,100.0
2025-09-21,SITE_C,Senoko Industrial,5400.0,4.064,18161.5,100.0
2025-09-21,SITE_D,Changi Logistics Hub,2750.0,5.553,9705.1,100.0
2025-09-21,SITE_E,Pasir Panjang Terminal,4100.0,5.675,17758.5,100.0
2025-09-22,SITE_A,Tuas Rooftop,1850.0,5.139,7869.6,100.0
2025-09-22,SITE_B,Jurong Warehouse,3200.0,4.347,10577.6,100.0
2025-09-22,SITE_C,Senoko Industrial,5400.0,4.354,18029.9,100.0
2025-09-22,SITE_D,Changi Logistics Hub,2750.0,4.049,6940.3,100.0
2025-09-22,SITE_E,Pasir Panjang Terminal,4100.0,4.139,13704.5,100.0
2025-09-23,SITE_A,Tuas Rooftop,1850.0,5.19,7649.4,100.0
2025-09-23,SITE_B,Jurong Warehouse,3200.0,4.029,10162.7,100.0
2025-09-23,SITE_C,Senoko Industrial,5400.0,5.776,25012.1,100.0
2025-09-23,SITE_D,Changi Logistics Hub,2750.0,3.928,6618.6,100.0
2025-09-23,SITE_E,Pasir Panjang Terminal,4100.0,5.391,17630.7,100.0
2025-09-24,SITE_A,Tuas Rooftop,1850.0,5.404,7965.5,100.0
2025-09-24,SITE_B,Jurong Warehouse,3200.0,5.418,13935.0,100.0
2025-09-24,SITE_C,Senoko Industrial,5400.0,3.846,16697.5,100.0
2025-09-24,SITE_D,Changi Logistics Hub,2750.0,5.94,10021.5,100.0
2025-09-24,SITE_E,Pasir Panjang Terminal,4100.0,4.05,12654.6,100.0
2025-09-25,SITE_A,Tuas Rooftop,1850.0,4.634,7122.9,100.0
2025-09-25,SITE_B,Jurong Warehouse,3200.0,3.529,8844.8,100.0
2025-09-25,SITE_C,Senoko Industrial,5400.0,5.688,24486.0,100.0
2025-09-25,SITE_D,Changi Logistics Hub,2750.0,5.153,9072.5,100.0
2025-09-25,SITE_E,Pasir Panjang Terminal,4100.0,3.078,9486.0,100.0
2025-09-26,SITE_A,Tuas Rooftop,1850.0,2.816,4304.5,100.0
2025-09-26,SITE_B,Jurong Warehouse,3200.0,4.45,10975.3,100.0
2025-09-26,SITE_C,Senoko Industrial,5400.0,4.421,19204.2,100.0
2025-09-26,SITE_D,Changi Logistics Hub,2750.0,4.622,7912.0,100.0
2025-09-26,SITE_E,Pasir Panjang Terminal,4100.0,5.43,17211.1,100.0
2025-09-27,SITE_A,Tuas Rooftop,1850.0,5.506,8657.3,100.0
2025-09-27,SITE_B,Jurong Warehouse,3200.0,4.22,10763.3,100.0
2025-09-27,SITE_C,Senoko Industrial,5400.0,5.495,24714.6,100.0
2025-09-27,SITE_D,Changi Logistics Hub,2750.0,5.04,8866.5,100.0
2025-09-27,SITE_E,Pasir Panjang Terminal,4100.0,5.019,14951.1,100.0
2025-09-28,SITE_A,Tuas Rooftop,1850.0,4.819,7409.8,100.0
2025-09-28,SITE_B,Jurong Warehouse,3200.0,4.246,11077.9,100.0
2025-09-28,SITE_C,Senoko Industrial,5400.0,3.976,17868.9,100.0
2025-09-28,SITE_D,Changi Logistics Hub,2750.0,3.249,5489.4,100.0
2025-09-28,SITE_E,Pasir Panjang Terminal,4100.0,4.772,14949.3,100.0
2025-09-29,SITE_A,Tuas Rooftop,1850.0,4.24,6412.2,100.0
2025-09-29,SITE_B,Jurong Warehouse,3200.0,3.025,7644.7,100.0
2025-09-29,SITE_C,Senoko Industrial,5400.0,4.429,19602.2,100.0
2025-09-29,SITE_D,Changi Logistics Hub,2750.0,4.056,6752.5,100.0
2025-09-29,SITE_E,Pasir Panjang Terminal,4100.0,4.589,14652.5,100.0
2025-09-30,SITE_A,Tuas Rooftop,1850.0,4.186,6385.5,100.0
2025-09-30,SITE_B,Jurong Warehouse,3200.0,4.027,10216.6,100.0
2025-09-30,SITE_C,Senoko Industrial,5400.0,5.361,23463.3,100.0
2025-09-30,SITE_D,Changi Logistics Hub,2750.0,5.757,9812.3,100.0
2025-09-30,SITE_E,Pasir Panjang Terminal,4100.0,5.96,19071.6,100.0
2025-10-01,SITE_A,Tuas Rooftop,1850.0,4.121,6213.1,100.0
2025-10-01,SITE_B,Jurong Warehouse,3200.0,5.926,15209.3,100.0
2025-10-01,SITE_C,Senoko Industrial,5400.0,4.623,20494.7,100.0
2025-10-01,SITE_D,Changi Logistics Hub,2750.0,3.493,5996.2,100.0
2025-10-01,SITE_E,Pasir Panjang Terminal,4100.0,4.399,14361.2,100.0
2025-10-02,SITE_A,Tuas Rooftop,1850.0,5.305,8372.1,100.0
2025-10-02,SITE_B,Jurong Warehouse,3200.0,3.958,9846.3,100.0
2025-10-02,SITE_C,Senoko Industrial,5400.0,5.508,24547.2,100.0
2025-10-02,SITE_D,Changi Logistics Hub,2750.0,4.925,8376.4,100.0
2025-10-02,SITE_E,Pasir Panjang Terminal,4100.0,4.042,12668.0,100.0
2025-10-03,SITE_A,Tuas Rooftop,1850.0,4.638,7011.7,100.0
2025-10-03,SITE_B,Jurong Warehouse,3200.0,5.304,13381.5,100.0
2025-10-03,SITE_C,Senoko Industrial,5400.0,5.228,23986.8,100.0
2025-10-03,SITE_D,Changi Logistics Hub,2750.0,4.855,7852.0,100.0
2025-10-03,SITE_E,Pasir Panjang Terminal,4100.0,5.288,16671.0,100.0
2025-10-04,SITE_A,Tuas Rooftop,1850.0,4.653,7261.0,100.0
2025-10-04,SITE_B,Jurong Warehouse,3200.0,4.913,12323.5,100.0
2025-10-04,SITE_C,Senoko Industrial,5400.0,3.665,15961.3,100.0
2025-10-04,SITE_D,Changi Logistics Hub,2750.0,4.781,7697.5,100.0
2025-10-04,SITE_E,Pasir Panjang Terminal,4100.0,4.783,15190.3,100.0
2025-10-05,SITE_A,Tuas Rooftop,1850.0,5.077,7647.5,100.0
2025-10-05,SITE_B,Jurong Warehouse,3200.0,4.829,12312.8,100.0
2025-10-05,SITE_C,Senoko Industrial,5400.0,5.292,23657.9,100.0
2025-10-05,SITE_D,Changi Logistics Hub,2750.0,4.419,7552.6,100.0
2025-10-05,SITE_E,Pasir Panjang Terminal,4100.0,5.034,15925.3,100.0
2025-10-06,SITE_A,Tuas Rooftop,1850.0,5.17,7801.0,100.0
2025-10-06,SITE_B,Jurong Warehouse,3200.0,4.823,11936.6,100.0
2025-10-06,SITE_C,Senoko Industrial,5400.0,4.132,18502.4,100.0
2025-10-06,SITE_D,Changi Logistics Hub,2750.0,5.157,8545.9,100.0
2025-10-06,SITE_E,Pasir Panjang Terminal,4100.0,4.506,14104.3,100.0
2025-10-07,SITE_A,Tuas Rooftop,1850.0,5.346,8269.5,100.0
2025-10-07,SITE_B,Jurong Warehouse,3200.0,4.663,11832.0,100.0
2025-10-07,SITE_C,Senoko Industrial,5400.0,4.851,21826.7,100.0
2025-10-07,SITE_D,Changi Logistics Hub,2750.0,5.191,8727.5,100.0
2025-10-07,SITE_E,Pasir Panjang Terminal,4100.0,5.069,16138.8,100.0
2025-10-08,SITE_A,Tuas Rooftop,1850.0,4.6,7027.9,100.0
2025-10-08,SITE_B,Jurong Warehouse,3200.0,3.77,9617.2,100.0
2025-10-08,SITE_C,Senoko Industrial,5400.0,3.708,16000.4,100.0
2025-10-08,SITE_D,Changi Logistics Hub,2750.0,4.966,8251.3,100.0
2025-10-08,SITE_E,Pasir Panjang Terminal,4100.0,4.715,14805.7,100.0
2025-10-09,SITE_A,Tuas Rooftop,1850.0,4.072,5947.8,100.0
2025-10-09,SITE_B,Jurong Warehouse,3200.0,5.058,12838.1,100.0
2025-10-09,SITE_C,Senoko Industrial,5400.0,3.62,15833.0,100.0
2025-10-09,SITE_D,Changi Logistics Hub,2750.0,4.975,8456.7,100.0
2025-10-09,SITE_E,Pasir Panjang Terminal,4100.0,4.372,13420.5,100.0
2025-10-10,SITE_A,Tuas Rooftop,1850.0,5.082,7890.3,100.0
2025-10-10,SITE_B,Jurong Warehouse,3200.0,2.83,7083.8,100.0
2025-10-10,SITE_C,Senoko Industrial,5400.0,5.547,23835.7,100.0
2025-10-10,SITE_D,Changi Logistics Hub,2750.0,4.975,8490.3,100.0
2025-10-10,SITE_E,Pasir Panjang Terminal,4100.0,5.132,16097.4,100.0
2025-10-11,SITE_A,Tuas Rooftop,1850.0,5.092,7723.0,100.0
2025-10-11,SITE_B,Jurong Warehouse,3200.0,5.5,13816.1,100.0
2025-10-11,SITE_C,Senoko Industrial,5400.0,5.054,22423.6,100.0
2025-10-11,SITE_D,Changi Logistics Hub,2750.0,3.581,5896.1,100.0
2025-10-11,SITE_E,Pasir Panjang Terminal,4100.0,5.335,16809.3,100.0
2025-10-12,SITE_A,Tuas Rooftop,1850.0,4.811,7168.1,100.0
2025-10-12,SITE_B,Jurong Warehouse,3200.0,5.709,14243.1,100.0
2025-10-12,SITE_C,Senoko Industrial,5400.0,4.531,19645.3,100.0
2025-10-12,SITE_D,Changi Logistics Hub,2750.0,4.974,8247.9,100.0
2025-10-12,SITE_E,Pasir Panjang Terminal,4100.0,3.585,11350.8,100.0
2025-10-13,SITE_A,Tuas Rooftop,1850.0,4.407,6758.4,100.0
2025-10-13,SITE_B,Jurong Warehouse,3200.0,5.362,13784.7,100.0
2025-10-13,SITE_C,Senoko Industrial,5400.0,4.833,20359.2,100.0
